name,state,lon,lat,website
Marble Canyon/Vermilion Cliffs IBA,AZ,-111.7509712,36.72450005,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2287
Estancia Valley,NM,-106.05,34.75,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=569
Spring Creek Prairie Audubon Center,NE,-96.85,40.69167,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2020
Lewis & Clark Lake and Gavin Point Dam,NE,-97.52087,42.84337,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3730
Brantley Lake State Park,NM,-104.3808,32.5439,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=608
Santa Rita Mountains IBA,AZ,-110.8021689,31.71918396,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=903
Harrison Reservoir,MT,-111.70194,45.69917,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3848
Zumwalt Prarie,OR,-116.94027,45.50278,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3712
Melrose Migrant Trap,NM,-103.79935,34.43415,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1548
Saddle Mountain State Natural Area,OR,-123.75,45.91,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3714
Alamosa and Monte Vista National Wildlife Refuge Complex,CO,-105.75,37.4,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=462
Randall Davey Audubon Center/TNC Santa Fe Preserve,NM,-105.8883,35.6897,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=685
Warner Basin + ACEC,OR,-119.85111,42.45,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3895
Coquille Valley,OR,-124.2298,43.1758,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3897
Silvies River Floodplain,OR,-118.942,43.487,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3898
Red Hills Region,KS,-98.35,37.16,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=4338
Caja del Rio,NM,-106.16667,35.68333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=610
John Redmond Reservoir & Flint Hills National Wildlife Refuge,KS,-95.49,38.15,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2627
Kirwin National Wildlife Refuge,KS,-99.1,39.39,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2628
Marais des Cygnes Wildlife Area & National Wildlife Refuge,KS,-94.75,32.28,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=4258
Pueblo Reservoir State Park and State Wildlife Area and Valco State Wildlife Area,CO,-104.75,38.23333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=498
Arapaho National Wildlife Refuge,CO,-106.17,40.37,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3292
Mittry Lake State Wildlife Area IBA,AZ,-114.4601339,32.83830897,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=907
DeSoto National Wildlife Refuge,NE,-96.013,41.5158,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3734
"Rattlesnake Springs/ 
Washington Ranch",NM,-104.4717,32.11,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=686
Niobrara Valley Preserve,NE,-100.0305,42.7854,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3728
Calamus Reservoir State Recreation Area,NE,-99.28328,41.87433,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2102
Niobrara State Park,NE,-98.06724,42.74998,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2134
Nature Conservancy Love Creek Preserve,TX,-99.44751,29.79254,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3338
"Bosque del Apache 
National Wildlife Refuge",NM,-106.89068,33.80468,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=567
Valles Caldera/Jemez Mountains,NM,-106.4869,35.8319,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1973
Upper Little Colorado River Watershed IBA,AZ,-109.4510082,34.03815731,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2291
Gila-Cliff Area,NM,-108.56667,32.96667,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=619
Huachuca Mountains IBA,AZ,-110.3856742,31.43646646,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=902
Lower Oak Creek IBA,AZ,-111.8713246,34.79769401,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1236
Reed Island/ Steigerwald Lake,WA,-122.31667,45.55,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=290
Boyce Thompson Arboretum/Arnett-Queen Creeks IBA,AZ,-111.1568388,33.26529666,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1235
Whitewater Draw State Wildlife Area IBA,AZ,-109.7248774,31.56784051,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3477
San Rafael Grasslands IBA,AZ,-110.582601,31.40409245,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2301
Willcox Playa/Cochise Lakes IBA,AZ,-109.8456854,32.15060991,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2294
"Bitter Lake 
National Wildlife Refuge",NM,-104.40382,33.45854,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=566
Bandelier National Monument,NM,-106.2706,35.77917,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=605
"Elephant Butte Lake 
State Park",NM,-107.19487,33.19272,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=617
Flint Hills Region,KS,-96.504,38.262,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3975
Hondo Valley,NM,-105.26667,33.38333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=623
Anderson Mesa IBA,AZ,-111.3337054,34.92895083,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1229
Imperial National Wildlife Refuge IBA,AZ,-114.6135165,33.06908179,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3443
Six-Mile Dam,NM,-104.21667,32.41667,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=690
Bosque Redondo,NM,-104.2136,34.4325,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=607
Katy Prairie Conservancy,TX,-95.87861,29.92388,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3968
Slate Creek Wildlife Area,KS,-97.21111,37.18472,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=4298
Columbia National Wildlife Refuge,WA,-119.25,46.91667,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=301
Sonoran Desert Borderlands IBA,AZ,-113.2450866,32.20208058,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2202
San Pedro Riparian National Conservation Area IBA,AZ,-110.164733,31.6187028,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=901
Blackfoot Valley,MT,-113.0381,46.9542,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2787
Upper Verde River Wildlife Area IBA,AZ,-112.4049907,34.86891073,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3444
Carpenter Ranch/ Yampa River Preserve,CO,-107.18333,40.5,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=456
Cave Creek Ecosystem IBA,AZ,-111.9323584,33.91923748,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1239
Havasu National Wildlife Refuge IBA,AZ,-114.4571658,34.68488098,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2315
Sonoita Creek SNA/Patagonia Lake IBA,AZ,-110.9031219,31.48780725,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2298
Salt-Verde Ecosystem IBA,AZ,-111.6734123,34.03514866,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2288
Clayton Lake State Park,NM,-103.29972,36.57574,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=614
Tuzigoot IBA,AZ,-112.0273117,34.76826762,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2290
Bill Williams River NWR IBA,AZ,-114.0460733,34.27634124,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1240
"Percha SP/Caballo Lake SP/
Las Palomas",NM,-107.30653,32.86838,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=680
Rocky Mountain National Park,CO,-105.66667,40.38333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=472
Grand Canyon National Park IBA,AZ,-112.1418675,36.18491193,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=905
Mud Lake Wildlife Management Area,ID,-112.41667,43.9,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=597
Bear Lake National Wildlife Refuge,ID,-111.31667,42.18333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=4
Cedar River Watershed,WA,-121.65,47.36667,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=294
Turnbull National Wildlife Refuge,WA,-117.56667,47.43333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=355
Umtanum Creek Valley,WA,-120.66667,46.53333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=356
Castlewood Canyon State Park,CO,-104.75,39.33333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=493
Blacks Creek Reservoir,ID,-116.13333,43.45,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=536
Spring Mountains,NV,-115.7,36.31,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=943
Alfred M. Bailey Bird Nesting Area,CO,-106.16667,39.68333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=473
Goshen Bay - Utah Lake UT07,UT,-111.8884955,40.01201992,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2364
Whitehorse County Park,OR,-123.4601,42.4341,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2572
Sugarite Canyon State Park,NM,-104.3797,36.95556,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1558
Crescent Lake National Wildlife Refuge,NE,-102.355,41.767,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2128
Horse Creek Meadow Wildlife Area,OR,-123.6741,42.4486,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2491
Benton Lake National Wildlife Refuge,MT,-111.3075,47.6775,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2929
Sauvie Island,OR,-122.8038,45.7323,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2516
Madison Valley,MT,-111.7224,45.3474,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2892
Freezout Lake Wildlife Management Area,MT,-112.0554,47.673,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=2932
Columbia River Estuary,OR,-123.78021,46.22925,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3458
Deception Pass,WA,-122.64944,48.41722,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3289
Jackson Lake State Park,CO,-104.13333,40.38333,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=3291
Las Vegas National Wildlife Refuge,NM,-105.16667,35.5,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=598
Patagonia Sonoita Creek TNC Preserve IBA,AZ,-110.7685153,31.53114993,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=1241
Southernmost Edwards Plateau,TX,-98.68386316,29.60805547,https://gis.audubon.org/portal/apps/dashboards/1742bc47f980490da9c23e23dc4d5e86#site=4098
