place_id,name,states,acres,owner_name,designation,ecoregion,ecoregion_rank,national_rank,rank_top500,in_top500,rank_top1000,in_top1000
475,Bridger Wilderness - Bridger National Forest,WY,423690,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,8,207,377,TRUE,411,TRUE
6211,Wilcox Lake Wild Forest,NY,112565,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,14,209,,FALSE,949,TRUE
2282,Black Butte - Los Padres National Forest,CA,2501,US Forest Service,,California Central Coast,9,210,378,TRUE,412,TRUE
3168,Redwood National Park,CA,68687,National Park Service,National Park,California North Coast,6,212,284,TRUE,284,TRUE
1602,Gates Of The Mountains Wilderness - Helena National Forest,MT,28424,US Forest Service,National Forest,Middle Rockies - Blue Mountains,7,214,92,TRUE,92,TRUE
4279,McKenna Peak WSA - Tres Rios Field Office,CO,20562,Bureau of Land Management,Wilderness Study Area,Southern Rocky Mountains,12,216,,FALSE,538,TRUE
4250,Four Peaks Wilderness - Tonto National Forest,AZ,57580,US Forest Service,National Forest,Sonoran Desert,3,217,157,TRUE,157,TRUE
137,Paiute Wilderness - AZ Strip Field Office,AZ,51853,Bureau of Land Management,"National Public Lands
",Mojave Desert,5,218,220,TRUE,220,TRUE
5648,Giant Mountain Wilderness,NY,23377,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,15,220,,FALSE,797,TRUE
2370,Strawberry Mountain Wilderness - Malheur National Forest,OR,68670,US Forest Service,National Forest,Middle Rockies - Blue Mountains,8,222,454,TRUE,600,TRUE
900186,Fort Niobrara National Wildlife Refuge,NE,17572,U.S. Fish & Wildlife Service,National Wildlife Refuge,Dakota Mixed-Grass Prairie,1,223,33,TRUE,33,TRUE
190,Domeland Wilderness - Bakersfield Field Office,CA,37358,Bureau of Land Management,"National Public Lands
",Sierra Nevada,24,224,,FALSE,977,TRUE
1173,Hog Ranch IRA - Dixie National Forest,UT,17126,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,23,225,,FALSE,950,TRUE
4441,Uncompahgre Wilderness - Uncompahgre National Forest,CO,98811,US Forest Service,National Forest,Southern Rocky Mountains,14,226,,FALSE,829,TRUE
900004,Adirondack Forest Preserve - Boreas Ponds,NY,20078,NYS DEC,State Forest,Northern Appalachian / Acadian,16,227,,FALSE,922,TRUE
3293,Greater Red Creek ACEC (Currant Creek Watershed) - Rock Springs Field Office,WY,21170,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,2,228,158,TRUE,158,TRUE
3259,Weminuche Wilderness - Rio Grande National Forest,CO,168322,US Forest Service,National Forest,Southern Rocky Mountains,15,229,,FALSE,951,TRUE
900235,Greater Red Creek ACEC (Red Creek Watershed) - Rock Springs Field Office,"UT, WY",55905,Bureau of Land Management,Area of Critical Environmental Concern,Utah-Wyoming Rocky Mountains,9,230,285,TRUE,285,TRUE
1419,Aldo Leopold Wilderness - Gila National Forest,NM,203524,US Forest Service,National Forest,Arizona-New Mexico Mountains,6,231,404,TRUE,475,TRUE
2747,Gospel-Hump Wilderness - Nezperce National Forest,ID,195793,US Forest Service,National Forest,Middle Rockies - Blue Mountains,9,232,432,TRUE,539,TRUE
3046,Lost Cove - Pisgah National Forest,NC,5685,US Forest Service,,Southern Blue Ridge,8,234,405,TRUE,476,TRUE
1401,Goat Rocks Wilderness - Gifford Pinchot National Forest,WA,66713,US Forest Service,National Forest,West Cascades,6,235,455,TRUE,601,TRUE
2826,"Buckhorn - National Scenic, Botanical Area - Olympic National Forest",WA,3665,US Forest Service,National Forest,Pacific Northwest Coast,4,236,159,TRUE,159,TRUE
900280,Joshua Tree National Park,CA,777307,National Park Service,National Park,Mojave Desert,6,240,406,TRUE,477,TRUE
2650,Mark O. Hatfield Wilderness - Mt. Hood National Forest,OR,39492,US Forest Service,National Forest,West Cascades,7,241,407,TRUE,478,TRUE
4673,Flat Tops Wilderness - White River National Forest,CO,192661,US Forest Service,National Forest,Southern Rocky Mountains,16,244,,FALSE,978,TRUE
3937,Deep Creek North Wilderness - St. George Field Office,UT,3948,Bureau of Land Management,"National Public Lands
",Utah High Plateaus,26,246,,FALSE,830,TRUE
2212,White Mountain Wilderness - Lincoln National Forest,NM,46940,US Forest Service,National Forest,Arizona-New Mexico Mountains,7,251,492,TRUE,764,TRUE
900561,Teton Wilderness - Teton National Forest,WY,578951,US Forest Service,National Forest / Wild and Scenic River,Utah-Wyoming Rocky Mountains,10,255,456,TRUE,602,TRUE
1121,Mount Jefferson Wilderness - Deschutes National Forest,OR,32204,US Forest Service,National Forest,West Cascades,8,256,379,TRUE,413,TRUE
2856,Wild and Scenic Rivers - Recreational - Ottawa National Forest,"MI, WI",34958,US Forest Service,Wild and Scenic River,Superior Mixed Forest,3,257,221,TRUE,221,TRUE
900182,Five Ponds Wilderness,NY,128996,NYS DEC / NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,20,258,,FALSE,831,TRUE
900507,Sawtooth IRA - Okanogan National Forest,WA,90621,US Forest Service,Inventoried Roadless Area,Okanagan,3,259,222,TRUE,222,TRUE
900349,Mesa Verde National Park,CO,50235,National Park Service,National Park,Colorado Plateau,18,260,,FALSE,979,TRUE
813,Tray Mountain Wilderness - Chattahoochee National Forest,GA,7832,US Forest Service,National Forest,Southern Blue Ridge,9,261,433,TRUE,540,TRUE
900494,Santa Rosa And San Jacinto - San Bernardino National Forest,CA,25130,US Forest Service,National Forest,California South Coast,2,262,160,TRUE,160,TRUE
2791,Black Canyon Wilderness - Ochoco National Forest,OR,12955,US Forest Service,National Forest,Middle Rockies - Blue Mountains,10,263,408,TRUE,479,TRUE
900375,Neola Wildlife Management Area - Monongahela NF,"VA, WV",72677,USDA Forest Service,National Forest,Central Appalachian Forest,3,264,223,TRUE,223,TRUE
900429,Pinnacles National Park,CA,26181,National Park Service,National Park,California Central Coast,10,265,457,TRUE,603,TRUE
900591,Upper Missouri River Break National Monument,MT,268451,Bureau of Land Management,National Monument / Wild and Scenic River,Northern Great Plains Steppe,2,266,224,TRUE,224,TRUE
558,Pueblo Mountains WSA - Burns Andrews Field Office,"NV, OR",69632,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,3,268,286,TRUE,286,TRUE
900376,New River Gorge National Park and Preserve,WV,70999,US National Park Service,National Park,Cumberlands And Southern Ridge And Valley,1,270,34,TRUE,34,TRUE
4060,Palisades WSA - Targhee National Forest,"ID, WY",153329,US Forest Service,Wilderness Study Area,Utah-Wyoming Rocky Mountains,11,274,,FALSE,832,TRUE
1494,Great Basin National Park,NV,76983,National Park Service,National Park,Great Basin,1,275,35,TRUE,35,TRUE
1424,Contiguous To Gila Wilderness IRA - Gila National Forest,NM,65066,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,8,276,496,TRUE,798,TRUE
4036,Tamarac National Wildlife Refuge,MN,41052,U.S. Fish & Wildlife Service,National Wildlife Refuge,Superior Mixed Forest,4,277,161,TRUE,161,TRUE
2467,Huston Park Wilderness - Medicine Bow National Forest,WY,30988,US Forest Service,National Forest,Southern Rocky Mountains,18,278,,FALSE,896,TRUE
2314,Santa Cruz IRA - Los Padres National Forest,CA,21060,US Forest Service,Inventoried Roadless Area,California Central Coast,11,282,,FALSE,666,TRUE
3265,Cebolla Wilderness - Rio Puerco Field Office,NM,61379,Bureau of Land Management,"National Public Lands
",Arizona-New Mexico Mountains,9,283,434,TRUE,541,TRUE
1335,Mission Mountains Wilderness - Flathead National Forest,MT,74481,US Forest Service,National Forest,Canadian Rocky Mountains,5,287,287,TRUE,287,TRUE
2304,Machesna Mountain Wilderness - Los Padres National Forest,CA,16576,US Forest Service,National Forest,California Central Coast,12,288,,FALSE,717,TRUE
4540,Browns Park ACEC - Vernal Field Office,UT,15883,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,3,290,93,TRUE,93,TRUE
1389,North Absaroka IRA - Gallatin National Forest,MT,150988,US Forest Service,Inventoried Roadless Area,Utah-Wyoming Rocky Mountains,12,291,,FALSE,799,TRUE
3193,Inyo Mountains Wilderness - Ridgecrest Field Office,CA,77955,Bureau of Land Management,"National Public Lands
",Great Basin,2,292,225,TRUE,225,TRUE
900121,Comanche Peak Wilderness - Roosevelt National Forest,CO,53973,US Forest Service,National Forest / Wild and Scenic River,Southern Rocky Mountains,21,293,,FALSE,765,TRUE
900218,Goshen and Little North Mountain Wildlife Management Area,VA,32865,VA Dept of Wildlife Resources,Wildlife Management Area,Central Appalachian Forest,4,294,288,TRUE,288,TRUE
1694,Jarbidge Wilderness - Humboldt National Forest,NV,105742,US Forest Service,National Forest,Columbia Plateau,4,295,226,TRUE,226,TRUE
3271,Ignacio Chavez WSA - Rio Puerco Field Office,NM,32187,Bureau of Land Management,Wilderness Study Area,Arizona-New Mexico Mountains,10,300,,FALSE,414,TRUE
900517,Sespe Wilderness - Los Padres National Forest,CA,211366,US Forest Service,National Forest / Wild and Scenic River,California South Coast,3,303,289,TRUE,289,TRUE
1130,West - South Bachelor IRA - Deschutes National Forest,OR,24929,US Forest Service,Inventoried Roadless Area,West Cascades,9,304,348,TRUE,348,TRUE
3296,Greater Red Creek ACEC (Sage Creek Watershed) - Rock Springs Field Office,WY,39737,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,4,305,349,TRUE,349,TRUE
3773,North Absaroka Wilderness - Shoshone National Forest,WY,345933,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,13,308,,FALSE,718,TRUE
4619,Glacier Peak Wilderness - Wenatchee National Forest,WA,288906,US Forest Service,National Forest,East Cascades - Modoc Plateau,1,313,36,TRUE,36,TRUE
900136,Craters Of The Moon National Monument,ID,455066,National Park Service,National Monument,Columbia Plateau,5,314,94,TRUE,94,TRUE
117,Yuki Wilderness - Arcata Field Office,CA,15501,Bureau of Land Management,National Public Lands,California North Coast,7,317,409,TRUE,480,TRUE
805,Mark Trail Wilderness - Chattahoochee National Forest,GA,16611,US Forest Service,National Forest,Southern Blue Ridge,10,319,458,TRUE,604,TRUE
4538,Valles Caldera National Preserve,NM,87626,National Park Service,Conservation Area,Southern Rocky Mountains,24,320,,FALSE,800,TRUE
6,Allagash Wilderness Waterway State Park,ME,20714,Maine Bureau of Parks and Lands,State Park,Northern Appalachian / Acadian,27,324,,FALSE,605,TRUE
900252,Hells Canyon NRA - Wallowa National Forest,"ID, OR, WA",209126,US Forest Service,National Recreation Area / Wild and Scenic River,Middle Rockies - Blue Mountains,11,327,,FALSE,667,TRUE
900619,William C. Whitney Wilderness,NY,18305,NYS DEC / NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,29,328,,FALSE,350,TRUE
2286,Chumash Wilderness - Los Padres National Forest,CA,36229,US Forest Service,National Forest,California South Coast,4,333,350,TRUE,351,TRUE
2847,Organ Pipe Cactus Wilderness,AZ,307738,National Park Service,,Sonoran Desert,4,335,351,TRUE,352,TRUE
2837,Quilcene IRA - Olympic National Forest,WA,8813,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,5,344,290,TRUE,290,TRUE
3793,Washakie Wilderness - Shoshone National Forest,WY,686755,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,14,348,,FALSE,897,TRUE
900538,South Beartooth Highway IRA - Shoshone National Forest,"MT, WY",104478,US Forest Service,Inventoried Roadless Area / Wild and Scenic River,Utah-Wyoming Rocky Mountains,15,349,,FALSE,923,TRUE
900240,Gros Ventre Wilderness - Teton National Forest,WY,250704,US Forest Service,National Forest / Wild and Scenic River,Utah-Wyoming Rocky Mountains,16,351,,FALSE,952,TRUE
7450,Slide Mountain Wilderness,NY,50721,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,1,352,37,TRUE,37,TRUE
859,Apache Kid Contiguous IRA - Cibola National Forest,NM,67115,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,11,354,,FALSE,719,TRUE
900389,NPS Wilderness Area,VA,34176,US National Park Service,,Central Appalachian Forest,5,355,352,TRUE,353,TRUE
175,High Uintas Wilderness - Ashley National Forest,UT,271446,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,17,356,,FALSE,668,TRUE
900511,Selway-Bitterroot Wilderness - Bitterroot National Forest,"ID, MT",507597,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,12,361,,FALSE,720,TRUE
4306,Yolla Bolly-Middle Eel Wilderness - Trinity National Forest,CA,36629,US Forest Service,National Forest,California North Coast,8,362,380,TRUE,415,TRUE
2834,Mount Skokomish Wilderness - Olympic National Forest,WA,12428,US Forest Service,National Forest,Pacific Northwest Coast,6,363,353,TRUE,354,TRUE
2966,Hells Canyon - Payette National Forest,ID,22632,US Forest Service,,Middle Rockies - Blue Mountains,13,368,,FALSE,801,TRUE
5169,Spice Run Wilderness,WV,6000,USDA Forest Service,,Central Appalachian Forest,6,369,381,TRUE,416,TRUE
783,Channel Islands National Park,CA,67899,National Park Service,National Park,California South Coast,5,370,95,TRUE,95,TRUE
2082,Brokeoff Mountains - Las Cruces District Office,"NM, TX",31091,Bureau of Land Management,Wilderness Study Area,Chihuahuan Desert,4,371,291,TRUE,291,TRUE
2317,Sespe - Frazier IRA - Los Padres National Forest,CA,101075,US Forest Service,Inventoried Roadless Area,California South Coast,6,374,410,TRUE,481,TRUE
3456,West Big Hole IRA - Salmon National Forest,"ID, MT",81466,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,14,375,,FALSE,833,TRUE
900196,Frank Church-River Of No Return Wilderness - Salmon National Forest,"ID, MT",414806,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,15,376,,FALSE,980,TRUE
2267,Scapegoat Wilderness - Lolo National Forest,MT,75405,US Forest Service,National Forest,Middle Rockies - Blue Mountains,16,378,,FALSE,898,TRUE
4776,Waldo Lake Wilderness - Willamette National Forest,OR,32920,US Forest Service,National Forest,West Cascades,10,381,435,TRUE,542,TRUE
1406,Mount St. Helens - Gifford Pinchot National Forest,WA,111476,US Forest Service,National Forest,West Cascades,11,383,,FALSE,721,TRUE
1945,Trinity Alps Wilderness - Klamath National Forest,CA,75787,US Forest Service,National Forest,Klamath Mountains,4,384,227,TRUE,227,TRUE
900248,Hart Mountain National Antelope Refuge,OR,276695,U.S. Fish & Wildlife Service,National Wildlife Refuge / Wilderness Study Area,Columbia Plateau,6,385,382,TRUE,417,TRUE
3206,Piper Mountain Wilderness - Ridgecrest Field Office,CA,72834,Bureau of Land Management,"National Public Lands
",Mojave Desert,7,386,436,TRUE,543,TRUE
5454,Mission Mountains Tribal Wilderness,MT,91972,Unknown,,Canadian Rocky Mountains,6,387,354,TRUE,355,TRUE
4765,Mount Jefferson Wilderness - Willamette National Forest,OR,69998,US Forest Service,National Forest,West Cascades,12,388,,FALSE,802,TRUE
900001,0419020 - Ashley National Forest,UT,349882,US Forest Service,,Utah-Wyoming Rocky Mountains,18,389,,FALSE,864,TRUE
930,Sycamore Canyon Wilderness - Coconino National Forest,AZ,23968,US Forest Service,National Forest,Arizona-New Mexico Mountains,12,390,,FALSE,865,TRUE
2643,Badger Creek Wilderness - Mt. Hood National Forest,OR,16945,US Forest Service,National Forest,East Cascades - Modoc Plateau,2,391,162,TRUE,162,TRUE
4614,Alpine Lakes Wilderness - Wenatchee National Forest,WA,244829,US Forest Service,National Forest,East Cascades - Modoc Plateau,3,392,411,TRUE,482,TRUE
7578,Balsam Lake Mountain Wild Forest,NY,13385,NYS Department of Environmental Conservation,State Forest,High Allegheny Plateau,2,395,163,TRUE,163,TRUE
295,Lee Metcalf Wilderness - Beaverhead National Forest,MT,101914,US Forest Service,National Forest,Middle Rockies - Blue Mountains,17,396,,FALSE,924,TRUE
900215,Gold Butte Part C - Las Vegas Field Office,NV,33745,Bureau of Land Management,,Mojave Desert,8,400,484,TRUE,722,TRUE
2280,Bear Canyon - Los Padres National Forest,CA,12569,US Forest Service,,California Central Coast,13,401,,FALSE,834,TRUE
4622,Lake Chelan-Sawtooth Wilderness - Wenatchee National Forest,WA,56592,US Forest Service,National Forest,East Cascades - Modoc Plateau,4,407,383,TRUE,418,TRUE
830,Beaver Dam Creek IRA - Cherokee National Forest,"TN, VA",5060,US Forest Service,Inventoried Roadless Area,Southern Blue Ridge,11,410,,FALSE,669,TRUE
900315,Liberty Bell IRA - Okanogan National Forest,WA,51276,US Forest Service,Inventoried Roadless Area,Okanagan,4,413,356,TRUE,357,TRUE
900578,Trinity Alps Wilderness - Trinity National Forest,CA,286631,US Forest Service,National Forest / Wild and Scenic River,Klamath Mountains,5,414,355,TRUE,356,TRUE
7462,Big Indian Wilderness,NY,33873,NYS Department of Environmental Conservation,Nature,High Allegheny Plateau,3,415,228,TRUE,228,TRUE
5876,Independence River Wild Forest,NY,76595,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,39,418,,FALSE,981,TRUE
1240,El Malpais National Monument,NM,12484,National Park Service,,Arizona-New Mexico Mountains,13,419,,FALSE,358,TRUE
2401,Dark Canyon Wilderness - Manti-La Sal National Forest,UT,46335,US Forest Service,National Forest,Colorado Plateau,24,420,,FALSE,953,TRUE
900492,Sand To Snow - San Bernardino National Forest,CA,61903,US Forest Service,National Forest / Wild and Scenic River,California South Coast,7,422,229,TRUE,229,TRUE
2289,Cuyama IRA - Los Padres National Forest,CA,19484,US Forest Service,Inventoried Roadless Area,California Central Coast,14,423,,FALSE,899,TRUE
3156,Blowout Penstemon ACEC - Rawlins Field Office,WY,20850,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,5,426,412,TRUE,483,TRUE
900134,Cranberry Wilderness,WV,48035,USDA Forest Service,,Central Appalachian Forest,7,427,437,TRUE,544,TRUE
900484,San Gabriel Mountains - Angeles National Forest,CA,242559,US Forest Service,National Forest,California South Coast,8,429,485,TRUE,723,TRUE
900537,Sonoran Desert National Monument,AZ,485211,Bureau of Land Management,National Monument,Sonoran Desert,5,432,486,TRUE,724,TRUE
900455,Red Dirt - Kisatchie National Forest,LA,40450,US Forest Service,National Wildlife Refuge,West Gulf Coastal Plain,1,434,38,TRUE,38,TRUE
1405,Mount Adams Wilderness - Gifford Pinchot National Forest,WA,42694,US Forest Service,National Forest,West Cascades,13,435,,FALSE,766,TRUE
900391,NPS Wilderness Area,VA,15612,US National Park Service,,Central Appalachian Forest,8,440,459,TRUE,606,TRUE
2567,South Warner Wilderness - Modoc National Forest,CA,64000,US Forest Service,National Forest,East Cascades - Modoc Plateau,5,442,357,TRUE,359,TRUE
3182,Argus Range Wilderness - Ridgecrest Field Office,CA,62532,Bureau of Land Management,"National Public Lands
",Mojave Desert,9,444,384,TRUE,419,TRUE
900402,Okefenokee National Wildlife Refuge,"FL, GA",405259,U.S. Fish & Wildlife Service,National Wildlife Refuge,South Atlantic Coastal Plain,1,445,39,TRUE,39,TRUE
932,West Clear Creek Wilderness - Coconino National Forest,AZ,15465,US Forest Service,National Forest,Arizona-New Mexico Mountains,14,450,,FALSE,835,TRUE
1260,Fakahatchee Strand Preserve State Park,FL,76840,Trustees of the Internal Improvement Trust Fund,State Conservation Area,Tropical Florida,3,451,230,TRUE,230,TRUE
842,Pond Mountain Wilderness - Cherokee National Forest,TN,6932,US Forest Service,National Forest,Southern Blue Ridge,12,452,,FALSE,725,TRUE
2151,Ishi Wilderness - Lassen National Forest,CA,40846,US Forest Service,National Forest,Great Central Valley,1,455,40,TRUE,40,TRUE
627,Clover Mountains - Caliente Field Office,NV,85610,Bureau of Land Management,"National Public Lands
",Great Basin,3,456,358,TRUE,360,TRUE
2285,Chalk Peak - Los Padres National Forest,CA,6546,US Forest Service,,California Central Coast,15,459,,FALSE,767,TRUE
810,Southern Nantahala Wilderness - Chattahoochee National Forest,"GA, NC",11591,US Forest Service,National Forest,Southern Blue Ridge,13,465,,FALSE,803,TRUE
1935,Marble Mountain Wilderness - Klamath National Forest,CA,223264,US Forest Service,National Forest,Klamath Mountains,6,466,413,TRUE,484,TRUE
351,Pryor Mountain WSA - Billings Field Office,"MT, WY",13131,Bureau of Land Management,Wilderness Study Area,Wyoming Basins,6,470,292,TRUE,292,TRUE
1118,Diamond Peak Wilderness - Deschutes National Forest,OR,31866,US Forest Service,National Forest,West Cascades,14,471,,FALSE,670,TRUE
900071,Boundary Peak IRA - Inyo National Forest,"CA, NV",219112,US Forest Service,Inventoried Roadless Area / Wild and Scenic River,Great Basin,4,472,500,TRUE,866,TRUE
900323,Long Swamp IRA - Okanogan National Forest,WA,64339,US Forest Service,Inventoried Roadless Area,Okanagan,5,473,293,TRUE,293,TRUE
2201,Capitan Mountains Wilderness - Lincoln National Forest,NM,35016,US Forest Service,National Forest,Arizona-New Mexico Mountains,15,475,,FALSE,925,TRUE
4264,Salt River Canyon Wilderness - Tonto National Forest,AZ,32114,US Forest Service,National Forest,Sonoran Desert,6,477,438,TRUE,545,TRUE
900431,Pioneer Mountains IRA - Challis National Forest,ID,166858,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,21,480,,FALSE,954,TRUE
2316,Sawmill - Badlands IRA - Los Padres National Forest,CA,45618,US Forest Service,Inventoried Roadless Area,California South Coast,9,481,439,TRUE,546,TRUE
1354,Fossil Butte National Monument,WY,8302,National Park Service,,Wyoming Basins,7,482,474,TRUE,671,TRUE
2239,West Cold Springs WSA - Little Snake Field Office,"CO, UT",14708,Bureau of Land Management,Wilderness Study Area,Utah-Wyoming Rocky Mountains,19,483,,FALSE,768,TRUE
2504,Thatcher - Mendocino National Forest,CA,13856,US Forest Service,,California North Coast,9,487,493,TRUE,770,TRUE
3043,Laurel Mountain IRA - Pisgah National Forest,NC,5670,US Forest Service,Inventoried Roadless Area,Southern Blue Ridge,14,488,,FALSE,769,TRUE
900555,Taos Plateau - Taos Field Office,"CO, NM",216160,Bureau of Land Management,,Southern Rocky Mountains,45,490,,FALSE,926,TRUE
4581,Deseret Peak Wilderness - Wasatch National Forest,UT,25057,US Forest Service,National Forest,Great Basin,5,494,385,TRUE,420,TRUE
2501,Skeleton Glade - Mendocino National Forest,CA,9166,US Forest Service,,California North Coast,10,496,487,TRUE,726,TRUE
849,Unaka Mountain Wilderness - Cherokee National Forest,"NC, TN",4472,US Forest Service,National Forest,Southern Blue Ridge,15,498,,FALSE,927,TRUE
722,Clear Creek Serpentine ACEC - Central Coast Field Office,CA,27628,Bureau of Land Management,Area of Critical Environmental Concern,California Central Coast,16,502,,FALSE,868,TRUE
4754,Diamond Peak Wilderness - Willamette National Forest,OR,18111,US Forest Service,National Forest,West Cascades,15,503,,FALSE,982,TRUE
5117,Little Dry Run NF Wilderness Area,VA,2857,USDA Forest Service,,Southern Blue Ridge,16,504,,FALSE,867,TRUE
492,West Slope Winds IRA - Bridger National Forest,WY,142962,US Forest Service,Inventoried Roadless Area,Utah-Wyoming Rocky Mountains,21,505,,FALSE,983,TRUE
5419,San Juan Islands National Monument - Moran,WA,5609,Washington State Parks and Recreation Commission (SPRC),National Monument,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,1,507,41,TRUE,41,TRUE
4410,Rogue-Umpqua Divide Wilderness - Umpqua National Forest,OR,25596,US Forest Service,National Forest,West Cascades,16,508,,FALSE,955,TRUE
6679,East Fork ACEC - Kirk Inberg/Kevin Roy Wildlife Habitat Management Area,WY,16274,State of Wyoming,State Conservation Area,Wyoming Basins,8,509,460,TRUE,607,TRUE
900355,Mojave National Preserve - Mojave National Preserve,CA,31381,National Park Service & National Park Service,,Mojave Desert,10,510,494,TRUE,771,TRUE
1784,Inyo Mountains Wilderness - Inyo National Forest,CA,69084,US Forest Service,National Forest,Great Basin,6,511,461,TRUE,608,TRUE
3095,Sycamore Canyon Wilderness - Prescott National Forest,AZ,26473,US Forest Service,National Forest,Arizona-New Mexico Mountains,16,512,,FALSE,900,TRUE
4791,Sky Lakes Wilderness - Winema National Forest,OR,35175,US Forest Service,National Forest,West Cascades,17,514,,FALSE,836,TRUE
900027,Basin and Range National Monument,NV,705048,Bureau of Land Management,National Monument,Great Basin,7,515,164,TRUE,164,TRUE
900294,Kofa National Wildlife Refuge,AZ,659700,U.S. Fish & Wildlife Service,National Wildlife Refuge,Sonoran Desert,7,516,475,TRUE,672,TRUE
845,Sampson Mountain Wilderness - Cherokee National Forest,TN,8003,US Forest Service,National Forest,Southern Blue Ridge,17,517,,FALSE,837,TRUE
884,Hoodoo IRA - Clearwater National Forest,"ID, MT",150936,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,7,518,386,TRUE,421,TRUE
2088,Culp Canyon - Las Cruces District Office,NM,11304,Bureau of Land Management,Wilderness Study Area,Arizona-New Mexico Mountains,17,520,,FALSE,609,TRUE
3716,Trinity Alps Wilderness - Shasta National Forest,CA,112918,US Forest Service,National Forest,Klamath Mountains,7,524,476,TRUE,673,TRUE
1941,Siskiyou Wilderness - Klamath National Forest,CA,70719,US Forest Service,National Forest,Klamath Mountains,8,526,462,TRUE,610,TRUE
2713,Kingston Range Wilderness - Needles Field Office,CA,110289,Bureau of Land Management,"National Public Lands
",Mojave Desert,11,527,,FALSE,869,TRUE
2857,Wild and Scenic Rivers - Scenic - Ottawa National Forest,MI,12000,US Forest Service,Wild and Scenic River,Superior Mixed Forest,5,528,440,TRUE,547,TRUE
237,Nopah Range Wilderness - Barstow Field Office,"CA, NV",107017,Bureau of Land Management,"National Public Lands
",Mojave Desert,12,529,,FALSE,838,TRUE
3158,Ferris Mountains WSA - Rawlins Field Office,WY,21861,Bureau of Land Management,Wilderness Study Area,Wyoming Basins,9,530,387,TRUE,422,TRUE
3905,William O. Douglas Wilderness - Snoqualmie National Forest,WA,148011,US Forest Service,National Forest,East Cascades - Modoc Plateau,6,531,294,TRUE,294,TRUE
12,Amistad National Recreation Area,TX,58829,National Park Service,National Recreation Area,Tamaulipan Thorn Scrub,1,532,42,TRUE,42,TRUE
2846,Organ Pipe Cactus National Monument,AZ,19066,National Park Service,,Sonoran Desert,8,535,497,TRUE,804,TRUE
900493,Sand to Snow National Monument - Palm Springs/S. Coast Field Office,CA,24800,Bureau of Land Management,,California South Coast,10,536,477,TRUE,674,TRUE
2290,De La Guerra IRA - Los Padres National Forest,CA,5076,US Forest Service,Inventoried Roadless Area,California Central Coast,17,538,,FALSE,805,TRUE
116,Yolla Bolly-Middle Eel Wilderness - Arcata Field Office,CA,7761,Bureau of Land Management,National Public Lands,California North Coast,11,539,,FALSE,611,TRUE
2818,Pasayten Rim IRA - Okanogan National Forest,WA,16831,US Forest Service,Inventoried Roadless Area,Okanagan,6,540,388,TRUE,423,TRUE
900035,Berryessa Snow Mountain National Monument - Knoxville Wildlife Area,CA,20367,California Department of Fish and Wildlife,,Great Central Valley,2,541,165,TRUE,165,TRUE
1702,Mt. Moriah Wilderness - Humboldt National Forest,NV,69168,US Forest Service,National Forest,Great Basin,8,542,478,TRUE,675,TRUE
831,Big Frog Wilderness - Cherokee National Forest,TN,8012,US Forest Service,National Forest,Southern Blue Ridge,18,546,,FALSE,901,TRUE
557,Mahogany Ridge WSA - Burns Andrews Field Office,OR,26976,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,7,548,463,TRUE,612,TRUE
1186,Pine Valley Mountain Wilderness - Dixie National Forest,UT,50094,US Forest Service,National Forest,Great Basin,9,551,,FALSE,839,TRUE
2774,Headwaters Wilderness - Nicolet National Forest,WI,22047,US Forest Service,National Forest,Superior Mixed Forest,6,552,359,TRUE,361,TRUE
900545,St. Marks National Wildlife Refuge,FL,71241,U.S. Fish & Wildlife Service,National Wildlife Refuge,East Gulf Coastal Plain,1,554,43,TRUE,43,TRUE
4255,Lime Creek IRA - Tonto National Forest,AZ,42063,US Forest Service,Inventoried Roadless Area,Sonoran Desert,9,556,,FALSE,772,TRUE
